"Name","Ecol_f0","Ecol_f1","Ecol_f2","SS_f0","SS_f1","SS_f2","Ecol_f3","Ecol_f4","SS_f3","SS_f4","Ecol_f5","Ecol_f6","SS_f5","SS_f6","Ecol_f7","Ecol_f8","SS_f7","SS_f8","POINT_X","POINT_Y","LBP","Time","Site_centr","Site_cen_1","Fire","EVC","Aspect","CosAsp","CreekIndex","DEM","SinAsp","Slope","SoA","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","max","mean","p10","p25","p50","p75","p90","S00","S05","S10","S15","S20","S25","S30","S35","S40","S45","S50","S55","S60","std","Pfc","OvCWavg","OvCWsum","OvHtavg","OvN08t10","OvN10t15","OvN15t20","OvN20t30","OvNum","CLdens","MsCover","MsNum","MsHtavg","liveWattle","DeadWattle","AllWattle","liveEucal","DeadEucal","shrub_CNT","MS_CNT","Top_CNT","FMZ","Logging","BIO01_250m","BIO02_250m","BIO03_250m","BIO04_250m","BIO05_250m","BIO06_250m","BIO07_250m","BIO08_250m","BIO09_250m","BIO10_250m","BIO11_250m","BIO12_250m","BIO13_250m","BIO14_250m","BIO15_250m","BIO16_250m","BIO17_250m","BIO18_250m","BIO19_250m","NEAR_FID","NEAR_DIST","block1k","block2k","block3k","block4k","block5k","block6k","block7k","block8k","block9k","block10k","block11k","block12k","block13k","block14k","block15k","HBT0t2","LBP_fold1k","LBP_fold2k","LBP_fold3k","LBP_fold4k","LBP_fold5k","LBP_fold6k","LBP_fold7k","LBP_fold8k","LBP_fold9k","LBP_fold10k","LBP_fold11k","LBP_fold12k","LBP_fold13k","LBP_fold14k","LBP_fold15k"
"S1-9-S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432861,5809805.31515,1,"2016_17",432861,5809805,1939,7,178.079,-0.546838,0,791.734,0.837239,25.0509,6.18774,11.2979,8.69057,43.2865,402.832,22.5553,2.47876,20.0766,6.92034,16.1821,16.1821,6.31536,1473.86,177.854,63.5051,28.737,490.233,231.123,231.321,473.594,31.1625,15.0498,3.00765,7.2089,16.7094,21.5405,25.1039,0.224571,0.155173,0.057614,0.160333,0.282637,0.088339,0.030066,0.00128,0,0,0,0,0,8.45751,0.681488,10.675,72.317,45.6879,3.19995,0.963521,0,0,6.7744,4.7625,57.8,320,25.785,19.875,2.125,22,5.375,2.75,2.25,1.5,1.5,1,1998,11.3125,8.70693,43.3347,402.751,22.5768,2.48454,20.0923,6.93677,16.1955,16.1955,6.33069,1468.89,176.92,63.3702,28.6601,488.264,230.52,230.52,471.702,368,979.577649887,"432_5809","216_2904","144_1936","108_1452","86_1161","72_968","61_829","54_726","48_645","43_580","39_528","36_484","33_446","30_414","28_387",0,2,3,1,2,5,5,5,2,3,3,2,3,2,5,2
"S1-60-T",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,401077.684666,5809352.8705,0,"2016_17",401078,5809353,1983,7,186.91,-0.0148197,0,453.09,-0.99989,31.9412,11.9708,12.464,9.16553,46.124,383.686,23.779,3.91028,19.8687,8.30329,17.1413,17.1413,7.73745,1344.27,153.451,57.1367,26.1186,435.35,215.638,215.638,410.807,59.2456,31.2357,4.25279,10.0727,36.7162,48.0374,53.356,0.147113,0.173891,0.081169,0.006332,0.010398,0.017133,0.032019,0.054872,0.074378,0.11757,0.13808,0.109143,0.035546,19.9182,0.425462,10.6201,561.914,57.665,20.6565,32.226,0.0361571,0,52.9106,7.3975,13,318,13.5918,0,0,0,39,0,2,0.75,2,1,1939,12.5133,9.39223,46.7593,383.906,23.9102,3.82392,20.0863,8.3575,17.1911,17.1911,7.78723,1339.63,152.858,57.0548,26.0373,433.341,215.205,215.205,408.728,383,513.520378316,"401_5809","200_2904","133_1936","100_1452","80_1161","66_968","57_829","50_726","44_645","40_580","36_528","33_484","30_446","28_414","26_387",2,1,3,5,4,2,5,2,5,5,3,5,1,5,3,1
"DFL1",0,0,4,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,400246.721986,5809265.92126,0,"2014_16",400247,5809266,1983,6,33.2791,-0.288206,0,638.734,0.957568,30.4508,3.09348,11.6272,7.80868,41.7768,389.695,22.4963,3.8049,18.6914,7.37791,16.4122,16.4122,6.83583,1333.16,151.905,57.0165,25.8522,430.229,214.846,214.846,405.251,28.6164,15.4459,1.4841,5.59802,18.969,23.3071,25.385,0.284093,0.039013,0.071071,0.184411,0.263748,0.115829,0.039905,0.001926,0,0,0,0,0,9.31574,0.469304,9.25487,7.69395,31.8925,0.687196,3.88092,0,0,0.831342,3.54,44.2,301,26.6432,0.5625,0,0.5625,38.5,5.5,2.25,1.5,2,1,1983,11.6295,7.80726,41.7737,389.657,22.4977,3.80824,18.6894,7.38053,16.414,16.414,6.83847,1333.26,151.919,57.0182,25.8543,430.276,214.855,214.855,405.301,374,835.499338984,"400_5809","200_2904","133_1936","100_1452","80_1161","66_968","57_829","50_726","44_645","40_580","36_528","33_484","30_446","28_414","26_387",4,3,3,5,4,2,5,2,5,5,3,5,1,5,3,1
"BCB3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398157.757459,5809250.92323,0,"2014_16",398158,5809251,1983,7,240.011,0.315389,10.16,378.649,0.948962,12.5581,57.2685,12.6176,9.01756,45.7769,377.057,23.8067,4.10978,19.6969,8.54806,17.243,17.243,7.96754,1348.73,153.637,57.5234,25.8755,435.576,217.117,217.117,410.096,53.7726,24.152,4.44674,9.64665,25.3608,35.7304,42.5035,0.182,0.135708,0.09415,0.106302,0.114335,0.039627,0.020432,0.031139,0.049508,0.071489,0.082958,0.054362,0.017217,15.4367,0.417649,12.3871,394.596,47.3177,7.65158,15.1081,8.04764,0,34.5378,5.905,32,233,19.2038,5.9375,0,5.9375,5,0.125,2.25,1.5,0.75,1,1932,12.661,9.17881,46.2348,376.055,23.9127,4.0601,19.8526,8.60601,17.2692,17.2692,8.0142,1348.83,153.634,57.5365,25.8621,435.527,217.174,217.174,410.003,378,329.141480723,"398_5809","199_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",1,1,4,5,1,5,5,1,2,5,1,5,1,5,3,1
"BCB7",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397604,5809706.9775,1,"2014_16",397604,5809707,1983,7,234.471,-0.409743,0.64,400.781,0.912201,17.053,32.4633,12.5026,8.69004,44.6022,377.271,23.5378,4.05844,19.4794,8.4043,17.1274,17.1274,7.83927,1380.03,157.674,58.2283,26.3603,448.841,220.294,220.294,423.805,45.8431,23.8064,4.85043,12.9226,26.1463,34.2882,39.284,0.129148,0.095175,0.111012,0.057403,0.089017,0.133476,0.149707,0.122554,0.053945,0.026396,0.020895,0.01025,0.001018,12.9203,0.407602,11.0349,421.72,51.473,18.2656,17.0432,2.60208,0,38.2168,6.2775,32.4,258,23.5101,3.125,0,3.125,22,0,2.75,2.25,1.25,1,1984,12.4635,8.54287,44.159,377.249,23.4394,4.09365,19.3457,8.35922,17.0889,17.0889,7.79885,1380.66,157.765,58.2327,26.3806,449.169,220.323,220.323,424.17,371,544.804389563,"397_5809","198_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",2,2,5,5,1,5,5,1,2,5,1,5,1,5,3,1
"BCB6",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,398485.879118,5809225.03324,0,"2014_16",398486,5809225,1983,7,240.676,-0.337389,5.72,460.682,0.941365,10.1768,65.2371,12.5155,8.83255,45.2227,379.06,23.6406,4.10985,19.5308,8.42044,17.1721,17.1721,7.85347,1344.94,153.184,57.414,25.8511,434.176,216.624,216.624,408.747,41.597,20.6971,3.8417,10.5029,22.9573,29.8417,34.3378,0.115391,0.108608,0.107287,0.058622,0.063359,0.088465,0.154861,0.16524,0.074261,0.025786,0.026085,0.011394,0.000644,11.5419,0.397772,10.8059,401.366,47.9776,19.9119,14.7532,1.71647,0.34724,37.1433,4.735,31.4,268,23.2633,2.375,0,2.375,15,0.5,2.75,2.25,1.25,1,1983,12.5172,8.84871,45.2697,379.092,23.6484,4.10173,19.5467,8.42229,17.1741,17.1741,7.85501,1343.5,153.001,57.3812,25.8309,433.581,216.473,216.473,408.139,376,329.141480723,"398_5809","199_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",4,1,4,5,1,5,5,1,2,5,1,5,1,5,3,1
"BCB4",2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399140.863,5809430.99899,1,"2014_16",399141,5809431,1983,9,222.468,-0.83367,7,574.421,0.552263,14.6567,58.9854,12.0516,8.45913,44.0638,384.291,23.0913,3.89461,19.1967,7.88715,16.7868,16.7868,7.32672,1347.32,153.601,57.3793,25.9935,435.801,216.519,216.519,410.723,48.1395,24.9154,3.72641,12.4468,28.5389,36.2418,41.1893,0.172375,0.112929,0.078596,0.06009,0.056506,0.057484,0.084689,0.13062,0.136264,0.089088,0.020899,0.000474,0,14.1167,0.39107,10.3342,416.41,47.4692,24.3705,12.238,2.24822,0,40.2944,4.935,38.95,303,26.409,0.8125,0.25,1.0625,7.5,1,2.75,1,1,1,1932,12.0003,8.43005,43.9506,384.964,23.0377,3.85699,19.1807,7.82791,16.7447,16.7447,7.26777,1350.47,154.012,57.4377,26.052,437.188,216.802,216.802,412.177,386,382.519972367,"399_5809","199_2904","133_1936","99_1452","79_1161","66_968","57_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",5,2,4,5,1,5,5,2,2,5,1,5,1,5,3,1
"BCB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398759.701366,5809536.07114,1,"2014_16",398760,5809536,1983,7,217.016,-0.969904,2.8,536.144,-0.243488,15.8811,22.2718,12.1215,8.39906,43.7789,382.93,23.129,3.9448,19.1842,7.96781,16.8326,16.8326,7.41041,1355.68,154.639,57.5839,26.0946,439.176,217.452,217.452,414.115,47.3182,25.6898,3.54914,12.0404,30.6501,37.4392,41.1776,0.163103,0.085551,0.073011,0.050359,0.038483,0.071421,0.127429,0.194321,0.149138,0.0364,0.009503,0.001279,0,14.4442,0.392148,9.34485,444.591,46.9727,36.1518,16.6554,0,0,47.5761,5.785,22.55,285,21.9235,4.5,1.5,6,23.5,4.25,2.25,1.25,2,1,1984,12.1712,8.47386,44.0146,382.665,23.2101,3.95767,19.2524,8.02736,16.879,16.879,7.46597,1354.08,154.423,57.5592,26.0589,438.438,217.326,217.326,413.325,381,338.056648226,"398_5809","199_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",0,1,4,5,1,5,5,1,2,5,1,5,1,5,3,1
"BCB5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398426,5809590.16084,0,"2014_16",398426,5809590,1983,7,182.284,0.997469,0,564.514,0.0711049,15.6467,31.4741,12.2041,8.47436,44.0127,381.981,23.2285,3.97475,19.2537,8.06285,16.9006,16.9006,7.50384,1359.03,155.036,57.6874,26.1124,440.397,217.903,217.903,415.281,47.3756,25.5927,2.56962,9.82695,31.3911,38.9718,42.3949,0.192575,0.076083,0.055023,0.044525,0.042729,0.06442,0.117754,0.185825,0.179672,0.040713,0.000696,0,0,15.4128,0.390221,9.18816,489.427,45.3737,43.6761,10.537,0.0729229,0,53.2672,7.02,23.15,283,20.6396,3.775,1.625,5.4,38,4,2,1.25,2.25,1,1984,12.2423,8.5111,44.1631,381.755,23.2845,4.0125,19.272,8.10925,16.9377,16.9377,7.54731,1356.42,154.699,57.6324,26.0699,439.283,217.646,217.646,414.127,380,338.056648226,"398_5809","199_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",0,1,4,5,1,5,5,1,2,5,1,5,1,5,3,1
"S1-97-T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405752,5809151,1,"2016_17",405752,5809151,1939,7,54.1579,-0.731102,10.84,378.363,-0.682269,18.0017,40.3215,12.7873,9.2017,46.5208,379.311,24.0407,4.26516,19.7755,9.61981,17.422,17.422,8.10801,1301.7,148.543,55.9818,25.7857,419.553,210.313,210.313,395.455,46.8008,16.8852,3.70523,7.07579,14.6399,25.6547,34.0325,0.266396,0.261513,0.099521,0.050716,0.065876,0.053312,0.041171,0.033028,0.028321,0.029714,0.034451,0.025194,0.00872,12.1242,0.435452,11.0756,118.575,56.4505,3.03219,13.0941,1.02503,0,10.706,5.72,40.15,243,25.2448,2.5,0.25,2.75,6.5,0.25,3,1.25,1,1,1939,12.8015,9.04142,46.1118,378.345,23.9863,4.37873,19.6076,10.2616,17.4253,17.4253,8.13089,1294.13,147.58,55.9033,25.6373,416.497,209.678,209.678,392.026,346,3139.12284013,"405_5809","202_2904","135_1936","101_1452","81_1161","67_968","57_829","50_726","45_645","40_580","36_528","33_484","31_446","28_414","27_387",0,3,2,5,3,3,1,2,5,3,3,5,1,4,3,2
"S1-56-S",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,401139,5808843.02384,0,"2016_17",401139,5808843,1983,7,52.9863,-0.91277,1.28,375.323,0.408474,14.708,41.2604,12.4845,8.74128,45.0009,381.194,23.6119,4.19011,19.4218,9.09933,17.1336,17.1336,7.78037,1315.88,149.792,56.6682,25.6007,423.04,213.093,213.093,397.93,41.6929,22.6467,6.83425,14.1659,24.6592,31.3568,35.4303,0.068472,0.140325,0.109659,0.134186,0.192638,0.103936,0.064842,0.04291,0.050068,0.053131,0.030053,0.008831,0.000943,10.9372,0.401292,10.4777,410.949,48.8175,19.6102,17.7548,0.807363,0,39.2214,4.6175,39.25,266,21.4362,9.875,0.75,10.625,12.625,0.875,3,2.5,1.25,1,1997,12.3946,8.56761,44.4727,381.665,23.4645,4.19962,19.2649,9.79932,17.0521,17.0521,7.6836,1307.95,148.77,56.539,25.4549,419.643,212.395,212.395,394.322,388,385.397452823,"401_5808","200_2904","133_1936","100_1452","80_1161","66_968","57_829","50_726","44_645","40_580","36_528","33_484","30_446","28_414","26_387",1,4,3,5,4,2,5,2,5,5,3,5,1,5,3,1
"BCB9",0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,397158.834122,5809065.13016,0,"2014_16",397159,5809065,1983,7,61.5296,0.265322,0,412.599,-0.96416,22.7995,7.86567,12.5985,9.14336,46.1375,377.41,23.8463,4.03732,19.809,8.54627,17.2207,17.2207,7.93631,1351.23,153.808,57.6755,25.7718,435.754,217.829,217.829,409.882,39.0213,24.2515,7.23515,16.683,27.5078,32.6373,35.26,0.070749,0.094126,0.112248,0.043555,0.080938,0.182162,0.260405,0.135652,0.019372,0.000798,0,0,0,10.6518,0.409164,10.7912,494.625,40.5541,18.0881,28.3263,1.02153,0,45.836,3.5175,43.75,308,28.0674,1.875,0.25,2.125,30.5,2,2,2.75,2.25,1,1983,12.5505,8.86109,45.3817,376.648,23.6852,4.15949,19.5257,8.49774,17.1652,17.1652,7.89309,1346.34,153.165,57.5668,25.6859,433.605,217.367,217.367,407.628,377,781.115017403,"397_5809","198_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",5,2,5,5,1,5,5,1,2,5,1,5,1,5,3,1
"133",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,444639.086818,5808557.83942,0,"2014_16",444639,5808558,1939,7,87.2006,0.722062,1.8,847.594,-0.691828,21.5865,6.73256,10.9216,7.82684,41.7612,395.555,21.7473,3.00955,18.7378,8.16243,15.7952,15.7952,6.06639,1446.87,170.411,65.4022,27.4778,476.593,232.926,232.926,454.976,51.7408,17.6074,3.03416,6.49558,13.5762,26.715,39.0909,0.375177,0.104828,0.059738,0.089256,0.130829,0.048113,0.02751,0.030019,0.016545,0.020783,0.034375,0.044397,0.017996,14.5011,0.684709,9.95524,175.108,57.0064,8.47807,12.4011,0,0,17.5895,7.4625,38.1,267,25.1523,1.5,0.25,1.75,11,1.5,3,1,1,9,1988,10.986,7.92965,42.1009,395.289,21.854,3.01911,18.8349,8.23524,15.8555,15.8555,6.13406,1440.26,169.178,65.254,27.3649,473.724,232.142,232.142,452.521,387,281.737604719,"444_5808","222_2904","148_1936","111_1452","88_1161","74_968","63_829","55_726","49_645","44_580","40_528","37_484","34_446","31_414","29_387",1,4,5,2,3,1,5,3,3,4,1,3,4,4,5,3
"BCB1",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,398986.756266,5809080.89523,1,"2014_16",398987,5809081,1983,7,239.424,0.788055,8.6,495.48,0.615604,24.5068,7.21085,12.507,9.04719,45.9569,379.976,23.7067,4.02356,19.6832,8.40598,17.1791,17.1791,7.83569,1330.95,151.429,57.0916,25.6626,428.417,215.138,215.138,402.897,44.1328,18.495,2.88098,7.44471,18.6382,28.2142,34.7876,0.243723,0.175079,0.100287,0.068445,0.076196,0.077312,0.086211,0.075778,0.038635,0.026046,0.01707,0.009512,0.004913,12.4066,0.400063,10.0076,396.506,44.4501,24.3683,11.4649,1.56176,0,39.6203,5.7625,28.95,268,23.7711,0.625,0,0.625,23.5,3,3,2.25,2.25,1,1984,12.5657,9.23817,46.5163,379.932,23.8322,3.9721,19.8601,8.47115,17.2357,17.2357,7.89728,1327.19,150.936,57.0207,25.5908,426.743,214.809,214.809,401.133,379,382.519972367,"398_5809","199_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",3,1,4,5,1,5,5,1,2,5,1,5,1,5,3,1
"S1-64-F",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,444666.897927,5808838.20101,1,"2016_17",444667,5808838,1939,7,122.527,-0.999988,3,839.265,-0.00489455,19.8484,8.56199,10.7925,7.69566,41.3041,396.795,21.573,2.94395,18.6291,8.01281,15.6827,15.6827,5.92417,1440.27,169.376,65.2142,27.4102,473.909,232.023,232.023,452.931,54.3058,20.22,2.87131,5.77564,16.4389,33.4882,44.3572,0.331304,0.116207,0.094705,0.077394,0.054291,0.048486,0.025695,0.02583,0.042155,0.048657,0.063763,0.052841,0.018632,16.5003,0.605013,10.4636,333.01,59.9898,14.9871,13.6207,0.966971,0,31.8255,8.665,33.75,195,22.2511,1,0.875,1.875,17.5,2.25,2,1,1,10,0,10.8478,7.77692,41.5795,396.431,21.6622,2.95846,18.7037,8.07654,15.7328,15.7328,5.98276,1434.53,168.285,65.0895,27.3076,471.402,231.355,231.355,450.756,385,281.737604719,"444_5808","222_2904","148_1936","111_1452","88_1161","74_968","63_829","55_726","49_645","44_580","40_528","37_484","34_446","31_414","29_387",0,4,5,2,3,1,5,3,3,4,1,3,4,4,5,3
"AR2",0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,401382,5808543.88809,1,"2014_16",401382,5808544,1983,7,39.272,-0.00214078,2.84,369.715,0.999998,14.4961,43.8687,12.5841,8.83811,45.3824,379.034,23.7273,4.2543,19.473,10.0379,17.2169,17.2169,7.9071,1301.35,147.958,56.4237,25.3467,417.217,211.781,211.781,391.435,51.5195,25.8041,6.07783,12.1038,26.9019,38.6793,44.5695,0.11673,0.136488,0.16925,0.050837,0.048839,0.059216,0.057927,0.075601,0.078926,0.080392,0.076443,0.041421,0.007818,15.2522,0.400716,10.5012,348.943,51.0728,16.76,24.6394,0.612218,0,33.2289,6.885,28.35,312,22.0112,11.25,0.5,11.75,25.5,4,1.75,2.25,1,1,1992,12.5215,8.81933,45.3499,379.037,23.6665,4.21914,19.4473,9.98438,17.1651,17.1651,7.84687,1295.48,147.209,56.328,25.24,414.984,211.267,211.267,388.771,383,385.397452823,"401_5808","200_2904","133_1936","100_1452","80_1161","66_968","57_829","50_726","44_645","40_580","36_528","33_484","30_446","28_414","26_387",5,4,3,5,4,2,5,2,5,5,3,5,1,5,3,1
"SF7",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,434527.061152,5809033.5742,0,"2014_16",434527,5809034,1939,8,213.174,0.898607,0,832.795,-0.438755,16.9373,16.555,10.3587,8.25116,41.7834,407.944,21.4042,1.65858,19.7456,7.58136,15.3182,15.3182,5.31738,1574.66,195.517,66.567,30.0089,530.519,244.476,244.476,508.444,56.6251,21.042,3.05545,5.62911,16.4692,35.8956,46.532,0.354432,0.132829,0.068194,0.042161,0.034266,0.042497,0.040637,0.03657,0.03836,0.058621,0.081452,0.05947,0.010523,17.8416,0.690311,9.72551,298.393,58.2353,18.7657,11.2502,0,0,30.6815,9.2925,10.65,183,18.0762,0.125,0,0.125,13.5,13.5,1.25,1.5,1,1,0,10.3508,8.29072,41.8923,408.085,21.4128,1.62219,19.7906,7.57323,15.3118,15.3118,5.30784,1575.21,195.613,66.5849,30.0155,530.756,244.553,244.553,508.631,393,1216.54056513,"434_5809","217_2904","144_1936","108_1452","86_1161","72_968","62_829","54_726","48_645","43_580","39_528","36_484","33_446","31_414","28_387",2,5,5,1,2,5,5,4,2,3,3,2,3,2,5,2
"S1-18-T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391789,5808783.46803,0,"2016_17",391789,5808783,1983,7,133.77,-0.249204,0,283.151,0.968451,18.1401,8.64388,13.2698,10.0059,48.4851,374.735,24.8137,4.17717,20.6366,9.29419,17.8542,17.8542,8.63322,1321.19,148.694,56.5147,24.8142,418.451,216.024,216.024,390.221,33.6761,22.726,13.6845,20.925,24.2889,26.6712,28.6021,0.027042,0.05834,0.034413,0.088721,0.368903,0.359325,0.060478,0.002766,0,0,0,0,4e-06,6.30158,0.479794,9.52811,245.762,36.5104,17.8921,5.64613,0,0,25.7933,2.4325,68.75,379,29.5814,11.875,1,12.875,15.5,3.625,2,2.5,2,1,1998,13.2619,9.89154,48.2098,374.19,24.7579,4.24016,20.5177,9.28824,17.8396,17.8396,8.62949,1320.18,148.547,56.4596,24.8149,418.118,215.855,215.855,389.898,407,1874.2502987,"391_5808","195_2904","130_1936","97_1452","78_1161","65_968","55_829","48_726","43_645","39_580","35_528","32_484","30_446","27_414","26_387",0,5,5,3,1,2,4,1,3,4,1,4,4,5,5,1
"WT1",0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,397990.727997,5808265.08519,0,"2014_16",397991,5808265,1983,7,276.546,0.996331,5.08,416.489,0.0855791,4.2803,79.0218,12.6037,9.40158,47.0431,376.155,23.9698,3.98583,19.9839,8.56114,17.195,17.195,7.93844,1317.46,149.494,56.8921,25.2474,421.29,214.471,214.471,394.917,41.2565,23.9826,4.52456,13.8479,28.0672,33.5716,36.5877,0.166711,0.078226,0.051886,0.049362,0.073053,0.134233,0.194703,0.174637,0.069949,0.007242,0,0,0,12.1342,0.43413,9.5218,482.981,42.2264,36.0749,14.7564,0,0,50.7237,5.2825,20.65,297,25.5934,1.3125,0.3125,1.625,52.5,2.5,2,1.25,1.5,1,1977,12.6894,9.64008,47.6924,376.227,24.1437,3.93073,20.213,8.65346,17.2791,17.2791,8.02609,1319.17,149.738,56.9204,25.304,422.242,214.54,214.54,395.991,395,400.948495631,"397_5808","198_2904","132_1936","99_1452","79_1161","66_968","56_829","49_726","44_645","39_580","36_528","33_484","30_446","28_414","26_387",2,1,5,5,1,5,5,1,2,5,1,5,1,5,3,1
"SF6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,435619.911914,5808290.26139,0,"2014_16",435620,5808290,1939,7,223.671,-0.815011,8.96,867.951,-0.579446,9.09153,55.6989,10.3352,8.12328,41.8165,405.8,21.3295,1.90421,19.4253,7.53218,15.2816,15.2816,5.33667,1594.25,198.118,67.4367,30.075,538.679,247.867,247.867,512.959,51.1867,22.4726,5.102,9.30135,19.7857,35.4138,44.3254,0.184263,0.081693,0.154264,0.170857,0.063809,0.026828,0.038014,0.048375,0.056362,0.076299,0.083212,0.016006,1.8e-05,15.3392,0.65296,10.5382,242.969,50.7861,9.32045,7.82844,0,0,23.0561,8.5625,27.9,236,20.7408,0.125,0,0.125,15.5,5,2.75,2.5,1.75,1,1939,10.3486,8.12004,41.8147,405.595,21.34,1.92089,19.4191,7.54788,15.2924,15.2924,5.3521,1592.63,197.838,67.3965,30.0529,537.97,247.66,247.66,512.414,393,580.230242719,"435_5808","217_2904","145_1936","108_1452","87_1161","72_968","62_829","54_726","48_645","43_580","39_528","36_484","33_446","31_414","29_387",1,4,5,2,2,2,5,4,2,3,3,2,3,2,5,3
"SF6-1",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435131.126175,5807977.60242,0,"2014_16",435131,5807978,1939,7,245.776,0.744123,9.4,795.204,0.668043,10.9599,47.759,10.8962,8.86547,44.1102,404.609,22.2143,2.11727,20.097,8.15289,15.8521,15.8521,5.9289,1508.33,182.683,65.114,28.8483,501.493,236.923,236.923,482.574,50.2092,25.2097,2.92227,8.02725,28.2562,39.944,44.562,0.265053,0.098169,0.042411,0.039836,0.037451,0.046437,0.060829,0.089801,0.110087,0.123529,0.078894,0.007425,5.4e-05,16.8112,0.70489,9.51326,252.866,52.0876,19.4509,12.9589,0.707476,0,26.5804,6.58,9.4,233,17.6918,0.0625,1.125,1.1875,25.5,4,2,1.25,1.5,1,1939,10.9534,8.97088,44.4173,404.346,22.3123,2.1155,20.1968,8.22713,15.9055,15.9055,5.98985,1492.73,179.761,64.7041,28.6023,494.763,235.015,235.015,476.734,392,580.230242719,"435_5807","217_2903","145_1935","108_1451","87_1161","72_967","62_829","54_725","48_645","43_580","39_527","36_483","33_446","31_414","29_387",2,3,2,2,5,2,1,4,1,3,3,1,3,2,5,3
"AR1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,401776.865507,5808246.95251,0,"2014_16",401777,5808247,1983,9,59.9463,-0.96741,7.52,314.527,-0.253215,7.41651,62.7964,12.7978,9.50145,47.0795,378.406,24.1755,3.99621,20.1793,10.29,17.4153,17.4153,8.13396,1288.84,146.423,56.2157,25.1395,412.622,210.63,210.63,385.959,52.5327,21.967,3.27221,6.48176,21.6626,35.8029,43.1572,0.260323,0.198814,0.094678,0.031819,0.030623,0.026077,0.036822,0.047156,0.062754,0.08144,0.071827,0.045475,0.011377,16.1975,0.418421,10.8376,526.569,55.3065,17.7067,19.3128,3.09477,0,48.5871,7.41,23.65,259,15.407,1,0,1,18.5,0,2.75,1.5,1.25,1,1939,12.8256,9.4767,47.043,377.804,24.1854,4.04065,20.1448,10.323,17.4352,17.4352,8.16795,1284.86,145.927,56.1528,25.0692,411.132,210.28,210.28,384.179,388,494.05415767,"401_5808","200_2904","133_1936","100_1452","80_1161","66_968","57_829","50_726","44_645","40_580","36_528","33_484","30_446","28_414","26_387",0,4,3,5,4,2,5,2,5,5,3,5,1,5,3,1
